date,value,state
2024-07-26,977040.0,bear
2024-07-29,973555.0,bear
2024-07-30,967710.0,bear
2024-07-31,974555.0,bear
2024-08-01,1000000.0,bear
2024-08-02,995260.0,bear
2024-08-05,990128.0,bear
2024-08-06,1011442.0,bear
2024-08-07,1016340.0,bear
2024-08-08,1005395.0,bear
2024-08-09,998987.0,bear
2024-08-12,996864.0,bear
2024-08-13,995086.0,bear
2024-08-14,992937.0,bear
2024-08-15,996131.0,bear
2024-08-16,995029.0,bear
2024-08-19,994564.0,bear
2024-08-20,990476.0,bear
2024-08-21,992104.0,bear
2024-08-22,986862.0,bear
2024-08-23,985891.0,bear
2024-08-26,984287.0,bear
2024-08-27,984065.0,bear
2024-08-28,981165.0,bear
2024-08-29,989709.0,bear
2024-08-30,992712.0,bear
2024-09-02,987387.0,bear
2024-09-03,994187.0,bear
2024-09-04,997458.0,bear
2024-09-05,995911.0,bear
2024-09-06,987479.0,bear
2024-09-09,989380.0,bear
2024-09-10,983973.0,bear
2024-09-11,984706.0,bear
2024-09-12,1000000.0,bear
2024-09-13,998185.0,bear
2024-09-18,999010.0,bear
2024-09-19,998067.0,bear
2024-09-20,996659.0,bear
2024-09-23,995604.0,bear
2024-09-24,998995.0,bear
2024-09-25,1001932.0,bear
2024-09-26,1009958.0,oscillate
2024-09-27,1022066.0,oscillate
2024-09-30,1062245.0,oscillate
2024-10-08,1096368.0,oscillate
2024-10-09,1049437.0,oscillate
2024-10-10,1050114.0,oscillate
2024-10-11,1033349.0,oscillate
2024-10-14,1000000.0,oscillate
2024-10-15,988577.0,oscillate
2024-10-16,990416.0,oscillate
2024-10-17,982523.0,oscillate
2024-10-18,1014637.0,oscillate
2024-10-21,1049713.0,oscillate
2024-10-22,1038939.0,oscillate
2024-10-23,1038855.0,oscillate
2024-10-24,1023053.0,oscillate
2024-10-25,1032162.0,oscillate
2024-10-28,1040513.0,oscillate
2024-10-29,1015028.0,oscillate
2024-10-30,1017348.0,oscillate
2024-10-31,1010650.0,oscillate
2024-11-01,989568.0,oscillate
2024-11-04,1000000.0,oscillate
2024-11-05,1009828.0,oscillate
2024-11-06,1001753.0,oscillate
2024-11-07,1001542.0,oscillate
2024-11-08,996309.0,oscillate
2024-11-11,999501.0,oscillate
2024-11-12,993688.0,oscillate
2024-11-13,993296.0,oscillate
2024-11-14,986680.0,oscillate
2024-11-15,976126.0,oscillate
2024-11-18,959221.0,oscillate
2024-11-19,974063.0,oscillate
2024-11-20,974258.0,oscillate
2024-11-21,977429.0,oscillate
2024-11-22,955818.0,oscillate
2024-11-25,1005643.0,oscillate
2024-11-26,1003194.0,oscillate
2024-11-27,1023985.0,oscillate
2024-11-28,1021705.0,oscillate
2024-11-29,1035624.0,oscillate
2024-12-02,1042584.0,oscillate
2024-12-03,1038139.0,oscillate
2024-12-04,1025539.0,oscillate
2024-12-05,1032222.0,oscillate
2024-12-06,1035601.0,oscillate
2024-12-09,1033688.0,oscillate
2024-12-10,1042298.0,oscillate
2024-12-11,1050729.0,oscillate
2024-12-12,1047516.0,oscillate
2024-12-13,1041116.0,oscillate
2024-12-16,1000000.0,oscillate
2024-12-17,977804.0,oscillate
2024-12-18,980962.0,oscillate
2024-12-19,981063.0,oscillate
2024-12-20,992071.0,oscillate
2024-12-23,974004.0,oscillate
2024-12-24,980226.0,oscillate
2024-12-25,972565.0,oscillate
2024-12-26,975194.0,oscillate
2024-12-27,980110.0,oscillate
2024-12-30,975977.0,oscillate
2024-12-31,961915.0,oscillate
2025-01-02,961792.0,oscillate
2025-01-03,939682.0,oscillate
2025-01-06,934977.0,oscillate
2025-01-07,993084.0,oscillate
2025-01-08,998023.0,oscillate
2025-01-09,992098.0,oscillate
2025-01-10,981884.0,oscillate
2025-01-13,976854.0,oscillate
2025-01-14,993053.0,oscillate
2025-01-15,986123.0,oscillate
2025-01-16,997969.0,oscillate
2025-01-17,1007632.0,oscillate
2025-01-20,1009722.0,oscillate
2025-01-21,1011565.0,oscillate
2025-01-22,1011327.0,oscillate
2025-01-23,1008991.0,oscillate
2025-01-24,1012414.0,oscillate
2025-01-27,1023803.0,oscillate
2025-02-05,1012145.0,oscillate
2025-02-06,1031529.0,oscillate
2025-02-07,1031710.0,oscillate
2025-02-10,1034867.0,oscillate
2025-02-11,1055474.0,oscillate
2025-02-12,1062330.0,oscillate
2025-02-13,1042894.0,oscillate
2025-02-14,1061265.0,oscillate
2025-02-17,1066826.0,oscillate
2025-02-18,1043220.0,oscillate
2025-02-19,1067679.0,oscillate
2025-02-20,1071888.0,oscillate
2025-02-21,1093705.0,oscillate
2025-02-24,1081943.0,oscillate
2025-02-25,1069211.0,oscillate
2025-02-26,1056400.0,oscillate
2025-02-27,1056015.0,oscillate
2025-02-28,1024683.0,oscillate
2025-03-03,1025591.0,oscillate
2025-03-04,1027134.0,oscillate
2025-03-05,1045392.0,oscillate
2025-03-06,1062693.0,oscillate
2025-03-07,1076420.0,oscillate
2025-03-10,1070462.0,oscillate
2025-03-11,1072736.0,oscillate
2025-03-12,1062233.0,oscillate
2025-03-13,1048151.0,oscillate
2025-03-14,1066071.0,oscillate
2025-03-17,1062102.0,oscillate
2025-03-18,1059961.0,oscillate
2025-03-19,1009100.0,oscillate
2025-03-20,1002985.0,oscillate
2025-03-21,995363.0,oscillate
2025-03-24,990199.0,oscillate
2025-03-25,983765.0,oscillate
2025-03-26,991268.0,oscillate
2025-03-27,992292.0,oscillate
2025-03-28,991307.0,oscillate
2025-03-31,984309.0,oscillate
2025-04-01,980091.0,oscillate
2025-04-02,986466.0,oscillate
2025-04-03,981438.0,oscillate
2025-04-07,939599.0,bear
2025-04-08,949068.0,bear
2025-04-09,966024.0,bear
2025-04-10,1000000.0,oscillate
2025-04-11,996170.0,oscillate
2025-04-14,998035.0,oscillate
2025-04-15,994570.0,oscillate
2025-04-16,994010.0,oscillate
2025-04-17,988616.0,oscillate
2025-04-18,992529.0,oscillate
2025-04-21,1000864.0,oscillate
2025-04-22,1006242.0,oscillate
2025-04-23,999531.0,oscillate
2025-04-24,1002358.0,oscillate
2025-04-25,989179.0,oscillate
2025-04-28,980851.0,oscillate
2025-04-29,984830.0,oscillate
2025-04-30,990942.0,oscillate
2025-05-06,1000000.0,oscillate
2025-05-07,1002031.0,oscillate
2025-05-08,1002643.0,oscillate
2025-05-09,999462.0,oscillate
2025-05-12,1010894.0,oscillate
2025-05-13,1020679.0,oscillate
2025-05-14,1016927.0,oscillate
2025-05-15,1009797.0,oscillate
2025-05-16,1006378.0,oscillate
2025-05-19,1004484.0,oscillate
2025-05-20,1006683.0,oscillate
2025-05-21,1003441.0,oscillate
2025-05-22,993968.0,oscillate
2025-05-23,984985.0,oscillate
2025-05-26,985782.0,oscillate
2025-05-27,1002436.0,oscillate
2025-05-28,1000274.0,oscillate
2025-05-29,1002892.0,oscillate
2025-05-30,997679.0,oscillate
2025-06-03,999144.0,oscillate
2025-06-04,1002496.0,oscillate
2025-06-05,1013045.0,oscillate
2025-06-06,1018675.0,oscillate
2025-06-09,1020512.0,oscillate
2025-06-10,1026751.0,oscillate
2025-06-11,1034700.0,oscillate
2025-06-12,1027852.0,oscillate
2025-06-13,1006752.0,oscillate
2025-06-16,1002223.0,oscillate
2025-06-17,989130.0,oscillate
2025-06-18,1000000.0,oscillate
2025-06-19,1004809.0,oscillate
2025-06-20,1009197.0,oscillate
2025-06-23,1012246.0,oscillate
2025-06-24,1032396.0,oscillate
2025-06-25,1056975.0,oscillate
2025-06-26,1038729.0,oscillate
2025-06-27,1034343.0,oscillate
2025-06-30,1060206.0,oscillate
2025-07-01,1058199.0,oscillate
2025-07-02,1049000.0,oscillate
2025-07-03,1053845.0,oscillate
2025-07-04,1071390.0,oscillate
2025-07-07,1078082.0,oscillate
2025-07-08,1088841.0,oscillate
2025-07-09,1083978.0,oscillate
2025-07-10,1068897.0,oscillate
2025-07-11,1062010.0,oscillate
2025-07-14,1042019.0,oscillate
2025-07-15,1038313.0,oscillate
2025-07-16,1037963.0,oscillate
2025-07-17,1041481.0,oscillate
2025-07-18,1038615.0,oscillate
2025-07-21,1045119.0,oscillate
2025-07-22,1040176.0,oscillate
2025-07-23,1038723.0,oscillate
2025-07-24,1043221.0,oscillate
2025-07-25,1040430.0,oscillate
2025-07-28,1045055.0,oscillate
2025-07-29,1052568.0,oscillate
2025-07-30,1000000.0,oscillate
2025-07-31,996741.0,oscillate
2025-08-01,986481.0,oscillate
2025-08-04,1007236.0,oscillate
2025-08-05,1006538.0,oscillate
2025-08-06,998364.0,oscillate
2025-08-07,994641.0,oscillate
2025-08-08,995469.0,oscillate
2025-08-11,1000108.0,oscillate
2025-08-12,1015442.0,oscillate
2025-08-13,1027234.0,oscillate
2025-08-14,1015411.0,oscillate
2025-08-15,1020027.0,oscillate
2025-08-18,1025791.0,oscillate
2025-08-19,1033092.0,oscillate
2025-08-20,1018272.0,oscillate
2025-08-21,1022729.0,oscillate
2025-08-22,1045400.0,oscillate
2025-08-25,1085383.0,oscillate
2025-08-26,1090536.0,oscillate
2025-08-27,1059490.0,oscillate
2025-08-28,1081394.0,oscillate
2025-08-29,1063740.0,oscillate
2025-09-01,1074279.0,oscillate
2025-09-02,1060930.0,oscillate
2025-09-03,1061824.0,oscillate
2025-09-04,1041766.0,oscillate
2025-09-05,1064935.0,oscillate
2025-09-08,1087529.0,oscillate
2025-09-09,1081409.0,oscillate
2025-09-10,1045248.0,oscillate
2025-09-11,1052988.0,oscillate
2025-09-12,1044834.0,oscillate
2025-09-15,1037234.0,oscillate
2025-09-16,1039870.0,oscillate
2025-09-17,1049445.0,oscillate
2025-09-18,1055180.0,oscillate
2025-09-19,1047153.0,oscillate
2025-09-22,1050110.0,oscillate
2025-09-23,1028297.0,oscillate
2025-09-24,1031745.0,oscillate
2025-09-25,1028701.0,oscillate
2025-09-26,1010447.0,oscillate
2025-09-29,1013428.0,oscillate
2025-09-30,1011715.0,oscillate
2025-10-09,996401.0,oscillate
2025-10-10,977553.0,oscillate
2025-10-13,965305.0,oscillate
2025-10-14,945430.0,oscillate
2025-10-15,953381.0,oscillate
2025-10-16,940467.0,oscillate
2025-10-17,917203.0,oscillate
2025-10-20,923202.0,oscillate
2025-10-21,944339.0,oscillate
2025-10-22,938962.0,oscillate
2025-10-23,936565.0,oscillate
2025-10-24,948154.0,oscillate
2025-10-27,949444.0,oscillate
2025-10-28,947778.0,oscillate
2025-10-29,971980.0,oscillate
2025-10-30,991000.0,oscillate
2025-10-31,989072.0,oscillate
2025-11-03,999521.0,oscillate
2025-11-04,993069.0,oscillate
2025-11-05,991218.0,oscillate
2025-11-06,999261.0,oscillate
2025-11-07,997550.0,oscillate
2025-11-10,996720.0,oscillate
2025-11-11,993234.0,oscillate
2025-11-12,989226.0,oscillate
2025-11-13,991848.0,oscillate
2025-11-14,992455.0,oscillate
2025-11-17,994422.0,oscillate
2025-11-18,986997.0,oscillate
2025-11-19,984978.0,oscillate
2025-11-20,1000000.0,oscillate
2025-11-21,991530.0,oscillate
2025-11-24,1002362.0,oscillate
2025-11-25,1030316.0,oscillate
2025-11-26,1021846.0,oscillate
2025-11-27,1027344.0,oscillate
2025-11-28,1023852.0,oscillate
2025-12-01,1027498.0,oscillate
2025-12-02,1024245.0,oscillate
2025-12-03,1014923.0,oscillate
2025-12-04,1004929.0,oscillate
2025-12-05,1003985.0,oscillate
2025-12-08,1003670.0,oscillate
2025-12-09,990706.0,oscillate
2025-12-10,997171.0,oscillate
2025-12-11,1003332.0,oscillate
2025-12-12,993827.0,oscillate
2025-12-15,986716.0,oscillate
2025-12-16,979528.0,oscillate
2025-12-17,991217.0,oscillate
2025-12-18,989960.0,oscillate
2025-12-19,992302.0,oscillate
2025-12-22,990793.0,oscillate
2025-12-23,988170.0,oscillate
2025-12-24,991770.0,oscillate
2025-12-25,999076.0,oscillate
2025-12-26,999759.0,oscillate
2025-12-29,994894.0,oscillate
2025-12-30,1003698.0,oscillate
2025-12-31,993199.0,oscillate
2026-01-05,1020944.0,oscillate
2026-01-06,1020354.0,oscillate
2026-01-07,1031990.0,oscillate
2026-01-08,1031203.0,oscillate
2026-01-09,1035341.0,oscillate
2026-01-12,1061637.0,oscillate
2026-01-13,1068177.0,oscillate
2026-01-14,1068913.0,oscillate
2026-01-15,1055856.0,oscillate
2026-01-16,1048101.0,oscillate
2026-01-19,1060894.0,oscillate
2026-01-20,1039823.0,oscillate
2026-01-21,1055248.0,oscillate
2026-01-22,1053075.0,oscillate
2026-01-23,1047391.0,oscillate
2026-01-26,1005300.0,oscillate
2026-01-27,998288.0,oscillate
2026-01-28,1002627.0,oscillate
2026-01-29,1002932.0,oscillate
2026-01-30,997774.0,oscillate
2026-02-02,988785.0,oscillate
2026-02-03,1005504.0,oscillate
2026-02-04,995191.0,oscillate
2026-02-05,981057.0,oscillate
2026-02-06,976391.0,oscillate
2026-02-09,989509.0,oscillate
2026-02-10,996614.0,oscillate
2026-02-11,994839.0,oscillate
2026-02-12,998897.0,oscillate
2026-02-13,985521.0,oscillate
2026-02-24,1004508.0,oscillate
2026-02-25,1002347.0,oscillate
2026-02-26,1002639.0,oscillate
2026-02-27,1017068.0,oscillate
2026-03-02,1009277.0,oscillate
2026-03-03,992776.0,oscillate
2026-03-04,993614.0,oscillate
2026-03-05,987388.0,oscillate
2026-03-06,992852.0,oscillate
